ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0006939,smooth muscle contraction,48/4355,106/17400,0.4528301886792453,1.8092411671685116,4.828556917729419,4.412708922685892e-6,2.527910194875705e-4,2.0175455707913763e-4,CAV1/COMP/MYH11/TRPA1/NMUR1/HTR1D/CNN1/ATP1A2/ADRA1A/ADRB2/MIR145/EDNRB/SULF1/MYOCD/MYLK/TACR1/SPX/ACTA2/NPNT/KIT/HTR2A/EDN2/SCN11A/NMU/ARHGAP42/SULF2/GRIP2/ADRA2A/F2R/ATP2B4/NPY2R/TNNI3/EDN1/CHRNB4/TIFAB/EDN3/ABAT/RGS2/ADRA2B/CHRNA3/PTGER3/CALCA/TACR3/P2RX2/DRD2/GHSR/CHRM2/NMUR2,48
GO:0060541,respiratory system development,88/4355,229/17400,0.38427947598253276,1.5353531302172376,4.711882754767153,4.5509314971720164e-6,2.583175520459015e-4,2.061653274093088e-4,TIMELESS/SPRY2/TGFBR2/ALDH1A2/HOXA5/RBP4/MME/FGF1/EPAS1/LEF1/MYOCD/BMP2/FOXJ1/PPP1CA/CLCN2/RAB3A/PROX1/GPC3/FOXP2/FGF2/CEBPA/SIM2/YAP1/DNAAF3/SPRY1/WT1/SLC7A11/FGF7/THRB/HSD11B1/ADAMTSL2/CCBE1/TCF21/EDN2/PDGFRA/DLX5/MMP14/RARA/SLC23A1/EDA/SIX4/ASCL1/FLT4/IGF1/BASP1/KLF2/CELSR1/PDGFA/MMP12/SOX11/SREBF1/HOPX/NFIB/TGFB3/NODAL/PKDCC/AGR2/WNT7B/ZFPM2/HMGA2/ALDH1A3/MSX1/COL3A1/SHH/FOXA1/ID1/LAMA1/ESRP2/PTK7/CLDN18/MYCN/SPDEF/HHIP/RXFP1/STRA6/SMPD3/CYP1A2/WNT11/GNG8/FGF8/DPPA4/ZIC3/HMGCS2/ABCA12/RSPO2/CCDC39/LHX3/NKX2-1,88
GO:0050905,neuromuscular process,75/4355,188/17400,0.39893617021276595,1.5939125974057697,4.7306408215788345,4.681315780405943e-6,2.633027339397415e-4,2.101440413960218e-4,COMP/CCDC78/SCN4A/DMD/TNNT1/CA3/PRKN/PRKD1/GRIN2D/ROGDI/SYNM/TNNT3/POMK/CNTNAP2/HOXC10/CAV3/PENK/CDH23/KCNJ2/MB/NPR2/MYH3/ASCL1/SHANK3/MYCBP2/ADGRD1/REM1/GCH1/TNR/RAC3/KCNJ8/JPH3/GSTM2/PRRT2/TTN/GPR88/SLITRK6/SLC1A3/USH1G/UCN/TNNI3/FOXS1/JPH4/GRIN2C/POU4F1/ALDH1A3/KBTBD13/STAC3/NR4A3/SLURP1/TIFAB/ATP2A1/HMX3/KCNA1/TCF15/STRA6/ADCY5/NEFL/ADORA2A/CSMD1/TMEM150C/SLC8A3/NRXN1/TNNC2/DRD2/POU4F3/CLRN1/CWH43/ACTN3/STRIT1/CTNNA2/MYH8/CHRND/TNNI2/CHRNG,75
GO:0097530,granulocyte migration,61/4355,145/17400,0.4206896551724138,1.6808266360505166,4.756606660601453,4.884806815744568e-6,2.722729708919968e-4,2.1730326005365357e-4,CCL11/ANXA1/CXCL10/ADAM8/CXCL9/S100A7/DPEP1/CXCR2/CX3CL1/PECAM1/S100A14/CCL16/EDN2/CCL24/PTGER4/SAA1/CCR7/JAM3/MDK/BST1/FUT7/RAC3/MCOLN2/ITGA1/CXCL3/RARRES2/XG/SCG2/C5AR2/CXCL17/SLIT2/CCL21/S100A9/PF4/SLAMF8/CCL7/DPP4/VAV3/RAC2/S100A8/EDN1/CCL13/PREX1/CCL28/CD177/EDN3/CCL19/CSF3R/PPBP/CCL5/IL34/FAM3D/MSTN/GP2/PRTN3/SLAMF1/PF4V1/TREM1/CCL1/UMOD/CXCL13,61
GO:0048706,embryonic skeletal system development,58/4355,136/17400,0.4264705882352941,1.7039238198149522,4.761662214207051,4.973689737792829e-6,2.7475195006896637e-4,2.1928175338332853e-4,COL11A1/FLVCR1/TGFBR2/HOXA5/RBP4/HSD17B7/SULF1/TBX15/HOXC11/NKX3-2/HOXA4/DMRT2/CHST11/HOXA6/HYAL1/HOXB9/HOXA7/HOXA2/DLX4/COL1A1/SLC39A1/PCSK5/PDGFRA/DLX5/MMP14/SIX4/HOXA3/RUNX2/SLC2A10/SIX2/PAX7/SULF2/LHX1/ALX4/SOX11/NODAL/HOXB1/HOXA9/TWIST1/SCX/HOXB2/PAX5/SHH/IRX5/DLX3/HOXD4/MYCN/HOXB5/WNT11/OSR1/ALX3/TBX1/FGF8/HOXB6/COL2A1/DLX2/DLX6/IHH,58
GO:0051952,regulation of amine transport,38/4355,78/17400,0.48717948717948717,1.9464806146780886,4.840544194554941,5.183249714066633e-6,2.837943892117722e-4,2.2649859719316794e-4,SNCA/ATP1A2/LEP/CHRNA6/SLC7A5/PRKN/CXCL12/KCNA2/ARL6IP1/STX1A/SYT1/HTR2A/STXBP1/KCNB1/RGS4/PER2/AVPR1A/NTSR1/ADRA2A/NPY2R/DRD4/SNCG/KMO/GRM2/ABAT/FFAR3/RGS2/ADRA2B/TRH/CHRNA3/ADORA2A/GRM7/DRD2/AVP/GHSR/SYT4/CHRNA4/SLC17A8,38
GO:0050678,regulation of epithelial cell proliferation,136/4355,388/17400,0.35051546391752575,1.400452140566004,4.60917266127085,5.4808957093400015e-6,2.9529508788840055e-4,2.356773978179182e-4,IQGAP3/CAV1/UHRF1/CCL11/CAV2/PPARG/LIMS2/ATOH8/ALDH1A2/HOXA5/LEP/GPBAR1/CDKN1C/FGF1/EDNRB/NME1/KDM5B/SULF1/TGFBR3/PRKD1/MMRN2/BAX/BMP6/CXCL12/TNMD/CDH13/SCN5A/KLF9/PROX1/TACR1/MAGED1/GPC3/CDKN2A/FOXP2/FGF2/PTPRM/YAP1/STAT5A/EGFR/BRCA2/TEK/RGCC/FGF7/CCL24/DLX5/HPN/ZFP36/HMGB2/NOD2/DSC1/SIX4/LRG1/ZNF703/RUNX2/FLT4/PAX6/IGF1/MDK/IL12B/LAMC1/JUN/SULF2/TP63/CXCR3/NRP1/PTCH1/EGR3/MEF2C/TIE1/STAT1/SCG2/GATA3/SFRP1/IRS2/MMP12/SEMA5A/ACVRL1/SOX11/CCND1/NR4A1/NFIB/NODAL/F3/ERBB2/PAX2/FUT2/SERPINF1/PTN/HMGA2/PROK1/PPP1R16B/NR4A3/SHH/MIR10B/SLURP1/XBP1/ARX/ESRP2/MYCN/ECM1/IGF2/SFRP2/WNT10B/CCL5/MIR126/OVOL1/NKX2-3/NKX2-5/FGFBP1/MIR125B1/BMP5/COL4A3/OSR1/EPPK1/CCR3/MIR27B/TBX1/NGFR/PDX1/HMX2/MIR342/EGF/MIR205/DRD2/A4GNT/MIR149/GHSR/DLX6/EPGN/WNT7A/CNMD/FOXE3/MIR222/IHH/MIR101-1/MIR130A,136
GO:0007548,sex differentiation,105/4355,285/17400,0.3684210526315789,1.4719922653936792,4.641977618152112,5.488756280453542e-6,2.9529508788840055e-4,2.356773978179182e-4,INHBA/ASPM/KIF18A/CENPI/LEP/STAT5B/SLIT3/FZD4/RBP4/CBX2/VGF/ARID5B/BRIP1/CGA/ADCYAP1R1/H3-3A/FANCA/LHCGR/BMPR1B/BAK1/BAX/BMP6/FKBP4/TYRO3/NOTCH4/DMRT2/ADAMTS1/AKR1C3/STAT5A/BRCA2/DNAAF3/WT1/UMODL1/KIT/TCF21/KLHL10/PDGFRA/MMP14/HMGB2/HYAL3/RARA/SIX4/NPR2/LGR4/ABCB1/BASP1/AMH/CNTFR/GMNC/SRD5A2/TEX19/TP63/INHA/TIPARP/GATA4/LHX1/GATA3/TESC/SFRP1/SLIT2/CCND1/GAS2/BOK/CCNO/MCIDAS/SYCP2/HOXA9/SCX/ZFPM2/BIK/HMGA2/SIX3/NR5A2/ESR1/TEX11/LHX9/SHH/MMP19/AFP/IRX5/ROBO2/TIFAB/GPR149/ZFP42/PTX3/DMRTA2/SFRP2/HOXA10/STRA6/YBX3/BMP5/OSR1/GDF9/GFRA1/C18orf63/DMRT1/CSMD1/FGF8/GREB1L/DMRTA1/DMRTC2/WNT7A/ADAM18/HOXD13/NKX2-1,105
GO:0051304,chromosome separation,39/4355,81/17400,0.48148148148148145,1.923714759535655,4.814521920347269,5.617122296957312e-6,2.9959599699374905e-4,2.3910998815813745e-4,NUF2/CCNB1/UBE2C/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/NDC80/ZWINT/CDC20/KNL1/DLGAP5/SKA3/NCAPG/NCAPH/TRIP13/BUB1B/AURKB/ESPL1/TTK/MAD2L1/BIRC5/ZWILCH/HASPIN/NCAPG2/KNTC1/SMC4/GEN1/SPDL1/USP44/RAD21/MAPK15/DUSP1/FBXO5/ANAPC11/TEX14,39
GO:0050886,endocrine process,47/4355,104/17400,0.4519230769230769,1.8056168859842796,4.761092004251005,5.911663906980618e-6,3.126108084828127e-4,2.494972144637524e-4,INHBA/PPARG/CRHBP/LEP/HCAR2/FZD4/MME/CGA/EDNRB/KDM5B/AVPR2/OXTR/BMP6/AQP1/TACR1/GALR1/KCNK9/PCSK5/EDN2/CRY2/ECRG4/SPP1/CMA1/NOX1/FOXD1/INHA/KISS1/C1QTNF1/MAS1/AVPR1A/GATA3/F2R/CORIN/UCN/EDN1/RAB11FIP1/GAL/HSD11B2/EDN3/AGT/SUCNR1/GDF9/CTSG/RASL10B/AVPR1B/WNK4/CRHR1,47
GO:0030323,respiratory tube development,80/4355,205/17400,0.3902439024390244,1.5591834448769288,4.65333509209697,6.187224725149914e-6,3.244098252076485e-4,2.589141051353992e-4,TIMELESS/SPRY2/TGFBR2/ALDH1A2/HOXA5/RBP4/MME/FGF1/EPAS1/MYOCD/BMP2/FOXJ1/PPP1CA/CLCN2/RAB3A/PROX1/GPC3/FOXP2/FGF2/CEBPA/SIM2/YAP1/DNAAF3/SPRY1/SLC7A11/FGF7/THRB/HSD11B1/ADAMTSL2/CCBE1/PCSK5/TCF21/EDN2/PDGFRA/MMP14/SLC23A1/ASCL1/FLT4/IGF1/KLF2/CELSR1/PDGFA/MMP12/SOX11/SREBF1/HOPX/NFIB/TGFB3/NODAL/PKDCC/AGR2/WNT7B/ZFPM2/HMGA2/TRAF4/COL3A1/SHH/FOXA1/ID1/LAMA1/ESRP2/PTK7/CLDN18/MYCN/SPDEF/HHIP/RXFP1/STRA6/SMPD3/CYP1A2/WNT11/FGF8/DPPA4/ZIC3/HMGCS2/ABCA12/RSPO2/CCDC39/LHX3/NKX2-1,80
GO:0015800,acidic amino acid transport,36/4355,73/17400,0.4931506849315068,1.9703379834232417,4.8001737355458385,6.405045689364484e-6,3.330085519335971e-4,2.6577681847685797e-4,NTRK2/SNCA/ATP1A2/SLC17A7/SLC25A22/KCNJ10/ARL6IP1/SLC7A14/KCNK1/SLC7A11/TTYH3/EPM2A/STXBP1/PER2/KCNJ8/AVPR1A/APBA1/NTSR1/F2R/SLC1A1/SLC1A3/KMO/SLC1A2/SLC1A7/GRM2/ABAT/SLC7A13/TRH/SLC25A18/SLC1A6/ADORA2A/GRM7/AVP/SYT4/SLC17A8/SLC17A6,36
GO:1904064,positive regulation of cation transmembrane transport,53/4355,122/17400,0.4344262295081967,1.7357098492405563,4.711659881281171,6.548003067599674e-6,3.3724132272819964e-4,2.6915502708020796e-4,CAV1/FHL1/KCNIP2/CXCL11/SNCA/CEMIP/CXCL10/FXYD1/ADCYAP1R1/TOR2A/AKAP6/CXCL9/BAK1/BAX/CACNB3/CX3CL1/ANO6/ANK2/KCNJ2/CAPN3/JPH2/KCNE1/FXYD2/P2RX5/KCNH2/CXCR3/P2RY6/NOS1/CD19/NTSR1/LRRC38/TESC/F2R/ACTN2/AKAP5/ASPH/EDN1/ATP1B2/STAC3/GAL/IFNG/MS4A1/EDN3/HAP1/F2/FXYD3/GRIN1/P2RX2/KCNE5/LCN2/PPP3R2/FXYD4/KCNC1,53
GO:0034767,positive regulation of monoatomic ion transmembrane transport,55/4355,128/17400,0.4296875,1.716776693455798,4.702748219128191,6.595474389867812e-6,3.3724132272819964e-4,2.6915502708020796e-4,CAV1/FHL1/KCNIP2/CXCL11/SNCA/CEMIP/CXCL10/FXYD1/ADCYAP1R1/TOR2A/AKAP6/CXCL9/BAK1/BAX/CACNB3/TRPC6/CX3CL1/ANO6/ANK2/KCNJ2/CAPN3/JPH2/KCNE1/FXYD2/P2RX5/KCNH2/CXCR3/P2RY6/NOS1/CD19/NTSR1/LRRC38/TESC/F2R/ACTN2/AKAP5/ASPH/EDN1/ATP1B2/STAC3/GAL/IFNG/MS4A1/ATP2A1/EDN3/HAP1/F2/FXYD3/GRIN1/P2RX2/KCNE5/LCN2/PPP3R2/FXYD4/KCNC1,55
GO:0060485,mesenchyme development,117/4355,326/17400,0.3588957055214724,1.4339346213716693,4.569825798408152,7.005983588848106e-6,3.5529524970658385e-4,2.8356401221127234e-4,ADAMTS5/FAM83D/EZH2/TNXB/SPRY2/TGFBR2/FN1/SEMA3G/ALDH1A2/HOXA5/HNRNPAB/ADAM8/PKD2/MIR145/FERMT2/TMEM100/EDNRB/LEF1/BMP2/TGFBR3/GBX2/NOTCH4/SEMA3F/MEOX1/YAP1/SEMA3D/RET/SEMA7A/QKI/SPRY1/WT1/ACTA2/FOXH1/RGCC/TGFBR3L/SEMA3A/COL1A1/TCF21/HPN/DLL3/IL6/SEMA6D/SIX4/LRG1/ZNF703/ZEB2/EFNA1/IGF1/BASP1/MDK/EPHA4/SEMA6A/AMH/SLC39A6/SIX2/GATA5/NRG1/FOXD1/NRP1/SPRED3/IL17RD/MEF2C/STAT1/GATA4/CRB2/GATA3/SFRP1/SEMA5A/SOX4/ACVRL1/S100A4/MIR221/TGFB3/SPSB3/NODAL/PAX2/TWIST1/EOMES/SCX/ZFPM2/MARK1/DKK1/HMGA2/EDN1/NCAM1/MSX1/SHH/FOXA1/ACTG2/ROBO2/CDH2/PTK7/EDN3/BAMBI/SFRP2/AGT/TCF15/WNT8A/NKX2-5/ELL3/SP6/WNT11/BMP5/OSR1/TBX1/FGF8/GREM1/MIR342/DPPA4/TBX20/MIR149/ZIC3/MIR222/ACTC1/MIR130A/ACTA1/NKX2-1,117
GO:0031032,actomyosin structure organization,82/4355,212/17400,0.3867924528301887,1.5453934969564371,4.616357087276469,7.098213765542338e-6,3.570459233122801e-4,2.84961238974404e-4,IQGAP3/ANLN/MYOM1/RACGAP1/CFL2/SORBS1/LMOD1/ECT2/MYH11/CORO2B/CNN1/TNNT1/STMN1/TMEFF2/KCTD13/FERMT2/PGM5/RHPN1/F11R/RAPGEF3/EPB41L2/PRKD1/TMOD1/LIMK1/MYOM2/PROX1/TACR1/DLC1/TNNT3/ARHGEF15/SYNPO/CAV3/S1PR1/MYOZ2/RGCC/MET/PPM1E/MYL9/ARHGAP6/PDGFRA/CAPN3/EVL/PTGER4/PIK3R1/SIX4/MYH3/ZEB2/ITGB1BP1/RTKN/CSRP1/FHOD3/NRP1/KRT19/OAZ3/PHLDB2/EPB41L4B/FLNC/SFRP1/FHDC1/TTN/ACTN2/PAK1/TGFB3/LDB3/FRMD3/MYBPC1/EDN1/MYOM3/APOA1/MYL2/LIMCH1/MYO18B/MYBPH/NKX2-5/ANKRD1/MYH6/OBSCN/MIR149/LMOD2/ACTC1/ACTA1/MYBPC2,82
GO:0050673,epithelial cell proliferation,159/4355,468/17400,0.33974358974358976,1.3574141128676147,4.528711716257472,7.161899249670833e-6,3.5734411820736653e-4,2.851992307317986e-4,IQGAP3/CAV1/UHRF1/CCL11/CAV2/PPARG/LIMS2/ATOH8/ALDH1A2/HOXA5/LEP/CD34/GPBAR1/CDKN1C/FGF1/EDNRB/NME1/KDM5B/SULF1/TGFBR3/PRKD1/MMRN2/BAK1/BAX/BMP6/CXCL12/TNMD/CDH13/SCN5A/KLF9/PROX1/TACR1/MAGED1/GPC3/CDKN2A/FOXP2/FGF2/PTPRM/YAP1/STAT5A/EGFR/BRCA2/TEK/BMPER/RGCC/KIT/FGF7/CCL24/DLX5/HPN/ZFP36/MMP14/HMGB2/NOD2/FAP/DSC1/IL6/SIX4/LRG1/NKX6-1/ZNF703/LGR4/ZEB2/RUNX2/FLT4/PAX6/IGF1/MDK/IL12B/LAMC1/ITGB1BP1/JUN/SULF2/TP63/CXCR3/NRP1/PTCH1/EGR3/MEF2C/TIE1/STAT1/VSTM4/SCG2/GATA3/SFRP1/IRS2/MMP12/SEMA5A/ACVRL1/SOX11/CCND1/NR4A1/NFIB/NODAL/F3/ERBB2/CCN3/PAX2/FUT2/SERPINF1/PTN/HMGA2/PROK1/ESR1/APOA1/PPP1R16B/NR4A3/SHH/MIR10B/KRT2/SLURP1/XBP1/ARX/ESRP2/CLDN18/MYCN/ECM1/IGF2/SFRP2/WNT10B/CCL5/MIR126/OVOL1/NKX2-3/NKX2-5/NOX5/FGFBP1/MIR125B1/BMP5/COL4A3/OSR1/RASGRF1/SDR16C5/EPPK1/CCR3/MIR27B/TBX1/NGFR/PDX1/HMX2/CALCA/MIR342/EGF/MIR205/DRD2/A4GNT/MIR149/GHSR/DLX6/EPGN/WNT7A/CNMD/FOXE3/MIR222/IHH/MIR101-1/TNFSF11/RETNLB/MIR130A,159
GO:0008045,motor neuron axon guidance,17/4355,25/17400,0.68,2.716877152698048,4.963419710500213,7.36347651118164e-6,3.64167259888309e-4,2.906448352889432e-4,CDK5/PLXNA4/PLXNA3/SEMA3F/EGR2/HOXA2/SEMA3A/MYCBP2/EPHA4/RAC3/NRP1/LHX1/SLIT2/ERBB2/FGF8/SLIT1/LHX3,17
GO:0045787,positive regulation of cell cycle,119/4355,333/17400,0.35735735735735735,1.4277882934599353,4.554142339388953,7.41636895844948e-6,3.64167259888309e-4,2.906448352889432e-4,CCNB1/UBE2C/CDK1/AURKA/CDCA8/SKA1/BUB1/POC1A/SPAG5/DTL/NDC80/CDC25C/FAM83D/KIF23/CDC20/RRM2/KNL1/DLGAP5/EZH2/KIF14/SKA3/NCAPG/NCAPH/RACGAP1/AURKB/E2F8/MACROH2A1/CDC14B/ESPL1/MAD2L1/CDC6/CIT/RAD51AP1/ECT2/BIRC5/STIL/FEN1/CCNE2/ANXA1/E2F7/PLK4/STAT5B/PAGR1/CCNE1/DDR2/CHEK1/DBF4/CDC25A/PTENP1-AS/TAL1/LEF1/NCAPG2/CDC7/SMC4/CALR/GEN1/PROX1/ADAMTS1/USP44/RAD21/STAT5A/EGFR/BRCA2/PTK6/MAP3K20/RGCC/MAPK15/MRGPRX2/GPSM2/KAT2B/MTBP/RARA/TERT/SLC6A4/NPR2/CDC25B/ASCL1/PPP1R35/CYP1A1/FBXO5/MEIS2/IGF1/ANAPC11/CCND2/TP63/RXFP3/ATAD5/CCND1/RAB11FIP4/MIR221/PKP3/CXCR5/EDN1/EIF4EBP1/SVIL/MSX1/NR4A3/FOXA1/KCNA5/STRA8/EDN3/USP2/IGF2/WNT10B/OVOL1/DAZL/SMPD3/FOXG1/DMRT1/FGF8/EGF/DRD2/TBX20/SSTR5/CDC14C/OR2A4/EPGN/MIR222/MAGEA4,119
GO:0042698,ovulation cycle,34/4355,68/17400,0.5,1.997703788748565,4.762839202660523,7.829125895970356e-6,3.8140788912101255e-4,3.0440472091170277e-4,INHBA/PCNA/LEP/STAT5B/SLIT3/FZD4/GDF10/CGA/EGR1/LHCGR/BMPR1B/TYRO3/NOTCH4/ADAMTS1/STAT5A/PDGFRA/NPR2/MDK/AMH/SLIT2/GAS2/CA12/TGFB3/SERPINF1/PTN/NR5A2/ESR1/MMP19/AFP/ROBO2/GPR149/PTX3/MSTN/GDF9,34
GO:0021604,cranial nerve structural organization,10/4355,11/17400,0.9090909090909091,3.6321887068155725,5.045570076418377,8.1379319193783585e-06,3.933545686343274e-4,3.139394624490451e-4,PLXNA4/PLXNA3/KCNA2/SEMA3F/EGR2/SEMA3A/NRP1/HOXB1/PAX2/HOXB2,10
GO:0061138,morphogenesis of a branching epithelium,77/4355,197/17400,0.39086294416243655,1.5616567688694365,4.580745858470677,8.553563216797503e-6,4.065859157100612e-4,3.244995075575948e-4,CCL11/TIMELESS/SPRY2/TGFBR2/HOXA5/PKD2/FGF1/RSPO3/KDM5B/SULF1/LEF1/BMP2/PPP1CA/LLGL2/GBX2/PROX1/NOTCH4/MAGED1/GPC3/FGF2/CAV3/YAP1/HS3ST3A1/SPRY1/WT1/NPNT/FGF7/MET/TCF21/MMP14/HOXB13/SIX4/LGR4/IGF1/MDK/RASIP1/SIX2/FZD5/TP63/FOXD1/NRP1/PTCH1/TIE1/LHX1/DDR1/CELSR1/PDGFA/SFRP1/SLIT2/SOCS3/PAK1/PAX2/SPINT2/HMGA2/ADM/EDN1/ESR1/SHH/FOXA1/SPINT1/LAMA1/ESRP2/MYCN/SFRP2/AGT/HHIP/CSMD1/FGF8/GREM1/GREB1L/EGF/GCM1/TBX20/RSPO2/IHH/HOXD13/NKX2-1,77
GO:0097529,myeloid leukocyte migration,87/4355,229/17400,0.3799126637554585,1.517905935555678,4.558322177636486,8.69354012504438e-6,4.065859157100612e-4,3.244995075575948e-4,VEGFD/CCL11/ANXA1/STAT5B/CXCL10/ADAM8/EDNRB/CXCL9/S100A7/PDGFD/DPEP1/P2RY12/CXCR2/CXCL12/MMP28/CX3CL1/ANO6/PECAM1/KIT/S100A14/CD200/DUSP1/CCL16/EDN2/CCL24/MMP14/PTGER4/PIK3R1/SAA1/IL6/CCR7/JAM3/MDK/BST1/FUT7/RAC3/MCOLN2/ITGA1/CXCL3/RARRES2/XG/SCG2/STAP1/C5AR2/CXCL17/SLIT2/CCL21/CCN3/S100A9/CCL23/PF4/SLAMF8/CCL7/DPP4/VAV3/RAC2/S100A8/EDN1/CCL13/PREX1/CCL28/CD177/EDN3/CCL19/DEFB124/CSF3R/PPBP/CCL5/IL34/CX3CR1/FAM3D/MSTN/GP2/PRTN3/SLAMF1/CTSG/SERPINE1/CALCA/AZU1/GREM1/PF4V1/TREM1/CCL1/UMOD/TRIM55/CXCL13/TNFSF11,87
GO:0045765,regulation of angiogenesis,116/4355,324/17400,0.35802469135802467,1.430454564782923,4.51898533257563,8.706678742586139e-6,4.065859157100612e-4,3.244995075575948e-4,CCL11/NPR1/SPRY2/PPARG/KLF4/HSPB6/ANGPT4/TGFBR2/NAXE/CD36/HOXA5/LEP/CXCL10/CD34/E2F2/CAMP/MIR145/FGF1/CLDN5/PDE3B/SULF1/RAPGEF3/PRKD1/CREB3L1/RECK/RHOJ/ADM2/ISM1/TNMD/AQP1/DCN/ADAMTS1/CX3CL1/FGF2/HYAL1/PTPRM/CDH5/TEK/QKI/ECSCR/BMPER/RGCC/PAK4/CCBE1/EFNA3/CCL24/TERT/IL6/ADGRB2/LRG1/FBLN5/ADGRB3/BRCA1/PTPN6/EFNA1/EMILIN2/SASH1/MDK/SEMA6A/ADGRA2/PTGIS/CMA1/CXCR3/KLF2/NRP1/TIE1/STAT1/CLIC3/GATA4/ANGPTL4/SFRP1/ATP2B4/SEMA5A/ACVRL1/HSPB1/MIR221/NODAL/F3/ERBB2/TWIST1/PF4/SERPINF1/HMGA2/PROK1/ADM/TAFA5/PPP1R16B/ID1/CHRNA7/XBP1/ADAM12/ANXA3/ECM1/SFRP2/THBS2/MIR126/CX3CR1/MIR125B1/COL4A3/TNFRSF12A/CCR3/FASLG/MIR27B/SERPINE1/GREM1/KLK3/MIR205/CELA1/RLN2/GHSR/OPTC/CNMD/MIR222/CXCL13/YJEFN3/MIR130A,116
GO:0034728,nucleosome organization,55/4355,129/17400,0.4263565891472868,1.7034683469949001,4.6335606919029955,8.720784054380307e-6,4.065859157100612e-4,3.244995075575948e-4,ASF1B/MACROH2A1/H3C10/ATAD2/H2AX/SMYD3/H2BC17/H4C9/H2BC6/H3-3A/H2BC9/H4C14/MCM2/H2BC21/H3C12/H2BC11/H2BC4/HMGA1/DNAJC9/H4C5/CHAF1B/H3C8/CHAF1A/H4C12/H4C8/H4C11/H2BC7/HMGB2/H1-2/H4C4/H3C2/H2BC15/H2BC13/H3C3/H1-6/H3C6/H2BC8/H1-3/H1-5/H3C13/H1-4/H2BC14/H3C7/H4C3/NFE2/H2BC10/H4C2/H4C15/H3C14/H4C1/H3C11/H3C15/H2BC3/H3C1/H1-1,55
GO:0048469,cell maturation,82/4355,213/17400,0.38497652582159625,1.538138128426125,4.565808678211479,8.740250006374356e-6,4.065859157100612e-4,3.244995075575948e-4,CCNB1/AURKA/KIF14/TRIP13/KCNIP2/PPARG/FLVCR1/HOXA5/TDRKH/DIAPH3/CDKN1C/EDNRB/ANGPTL8/TAL1/EPAS1/H3-3A/FOXJ1/EPB42/PTH1R/TMEM79/LGI4/CX3CL1/CNTNAP2/CEBPA/RET/BRCA2/LHX6/EPO/HOXB13/NKX6-1/NPR2/KCNE1/CDC25B/ADGRB3/P2RX5/ASCL1/KCNB1/FBXO5/RUNX2/FBXO41/B4GALT6/FZD5/IL21/RAC3/TUBB8/KLF2/EPHA8/PLA2G10/GLDN/GATA3/CCL21/ROPN1L/BHLHA15/BFSP2/ABHD2/PCSK4/CABYR/TRIM58/RAC2/SIX3/EDN1/CLEC7A/FOXA1/LCN6/IRX5/BNC1/RND1/KCNQ3/SLC26A3/XBP1/CCL19/DAZL/NRCAM/C1QL1/ZAR1L/IHH/RHEX/FEV/SPINK1/CCDC39/PLA2G3/GHRHR,82
GO:0015698,inorganic anion transport,69/4355,172/17400,0.4011627906976744,1.6028088537633833,4.590506390491192,8.832832344826881e-6,4.0782637102570085e-4,3.2548952497708485e-4,GABRD/RACGAP1/SLC20A1/PACC1/NMUR1/SLC17A7/FXYD1/SLC12A8/CLCN2/SLC37A1/SLC25A27/ANO6/KCNK1/TTYH3/CRY2/CLCA4/ABCB1/P2RX5/CLIC5/GABRQ/CLIC2/P2RY6/SLC12A5/SLC4A1/SLC34A3/CLIC3/GABRA4/GABRE/SLC25A10/SLC1A1/SLC1A3/SLC4A8/ANO9/ABCC6/GABRA5/SLC26A9/TMC4/SLC1A7/GABRG1/ANO2/ANO7/SLC26A3/CLCN4/TG/CLIC6/SLC11A1/SLC5A8/SLC4A4/CLCN1/SLC5A5/GABRA2/SLC34A1/CLDN3/ANO4/ANO3/GABRA3/FXYD3/WNK4/BSND/SLC4A10/CLCA1/GABRR3/SLC17A8/SLC12A1/CA2/NMUR2/SLC17A6/GABRA1/CA7,69
GO:0043270,positive regulation of monoatomic ion transport,75/4355,191/17400,0.39267015706806285,1.5688773210067264,4.5676379095808315,9.177012200984511e-6,4.205790702777124e-4,3.356675573864978e-4,CAV1/FHL1/KCNIP2/CXCL11/TRPA1/SNCA/CEMIP/LEP/SCN4B/CXCL10/FXYD1/ADCYAP1R1/TOR2A/AKAP6/CXCL9/MYLK/P2RY12/BAK1/BAX/CXCL12/SCN5A/CACNB3/SCN3B/TRPC6/CX3CL1/ANO6/SCN2B/ANK2/KCNJ2/CAPN3/JPH2/SLC6A4/KCNE1/FXYD2/P2RX5/KCNH2/CXCR3/P2RY6/NOS1/CD19/NTSR1/LRRC38/TESC/ADRA2A/F2R/ACTN2/AKAP5/UCN/PRSS8/ASPH/EDN1/ATP1B2/STAC3/GAL/IFNG/MS4A1/CAMK2A/CACNA1D/ATP2A1/EDN3/HAP1/CCL5/NKX2-5/F2/MCHR1/ATP2C2/FXYD3/GRIN1/P2RX2/KCNE5/LCN2/PPP3R2/FXYD4/STRIT1/KCNC1,75
